key,name,region,sector,tracks,domain,careers_url,ats,token,source_index,notes
bharatpe,BharatPe,IN,finance-banking,"fintech,payments,merchant-banking",bharatpe.com,,,,startup,"Merchant-focused fintech with UPI QR, POS, and lending products; unicorn; focus on Tier 2/3 India"
pine-labs,Pine Labs,IN,finance-banking,"fintech,payments,pos",pinelabs.com,https://www.pinelabs.com/careers,,,startup,"Merchant commerce platform (POS, EMI, BNPL); unicorn; strong in offline and omnichannel payments"
navi-technologies,Navi Technologies,IN,finance-banking,"fintech,lending,insurtech",navi.com,,,,startup,"Founded by Flipkart co-founder Sachin Bansal; offers personal loans, health insurance, mutual funds; growth-stage"
jupiter-money,Jupiter Money,IN,finance-banking,"fintech,neobank,digital-banking",jupiter.money,https://jupiter.money/careers,,,startup,Neobank built on Federal Bank license; targets salaried millennials; strong product/design hiring
angel-one,Angel One,IN,finance-banking,"fintech,brokerage,wealthtech",angelone.in,https://www.angelone.in/careers,,,nifty500,Listed discount broker and wealth platform; large retail base; NIFTY 500 constituent
acko-general-insurance,Acko General Insurance,IN,finance-banking,"insurtech,digital-insurance",acko.com,https://www.acko.com/careers/,,,startup,India's first fully digital general insurer; unicorn; strong product and engineering teams
digit-insurance,Digit Insurance,IN,finance-banking,"insurtech,digital-insurance",godigit.com,https://www.godigit.com/about-us/careers,,,startup,Listed insurtech backed by Prem Watsa; paperless claims focus; one of few listed insurtechs in India
iifl-finance,IIFL Finance,IN,finance-banking,"nbfc,lending,wealth-management",iifl.com,,,,nifty500,"NBFC offering home loans, gold loans, microfinance; listed; parent group also runs IIFL Securities and IIFL Wealth"
mobikwik,MobiKwik,IN,finance-banking,"fintech,bnpl,payments",mobikwik.com,,,,startup,Listed (2024 IPO) BNPL and mobile wallet platform with 108M+ users; one of earliest Indian fintech players
kreditbee,KreditBee,IN,finance-banking,"fintech,consumer-lending",kreditbee.in,,,,startup,Digital lending unicorn focused on salaried and young borrowers; strong in instant personal loans
perfios,Perfios,IN,finance-banking,"fintech,data-analytics,b2b-saas",perfios.com,https://www.perfios.com/careers,,,startup,B2B financial data and analytics unicorn powering credit underwriting for 900+ FIs; recently turned unicorn
sun-pharmaceutical-industries,Sun Pharmaceutical Industries,IN,healthcare-pharma,"pharma,generics,specialty,oncology",sunpharma.com,,,,nifty500,India's largest pharma company by revenue and market cap; 21% weight in NIFTY Healthcare Index; global specialty and gen
dr-reddy-s-laboratories,Dr. Reddy's Laboratories,IN,healthcare-pharma,"pharma,generics,biosimilars,api",drreddys.com,,,,nifty500,Second-largest Indian pharma by revenue; strong biosimilars and global generics; exports to 50+ countries.
cipla,Cipla,IN,healthcare-pharma,"pharma,respiratory,hiv,generics",cipla.com,https://careers.cipla.com/,,,nifty500,Third-largest Indian pharma; 1500+ products across 65 therapeutic categories; known for affordable HIV/AIDS medicines.
lupin,Lupin,IN,healthcare-pharma,"pharma,cardiology,diabetes,respiratory",lupin.com,https://careers.lupin.com/,,,nifty500,Top-5 Indian pharma; strong US generics franchise and growing biosimilars pipeline.
aurobindo-pharma,Aurobindo Pharma,IN,healthcare-pharma,"pharma,generics,api,injectables",aurobindo.com,https://www.aurobindo.com/careers,,,nifty500,Major generic drug manufacturer; top Indian pharma exporter to US and Europe; strong injectables portfolio.
torrent-pharmaceuticals,Torrent Pharmaceuticals,IN,healthcare-pharma,"pharma,cardiology,cns,gi",torrentpharma.com,https://www.torrentpharma.com/careers/join-us/,,,nifty500,"Ahmedabad-based; strong branded generics in cardiovascular, CNS, and GI segments; part of Torrent Group."
divi-s-laboratories,Divi's Laboratories,IN,healthcare-pharma,"pharma,api,cdmo",divislabs.com,,,,nifty500,Hyderabad-based; world's largest producer of certain APIs and intermediates; major CDMO for global innovators.
biocon,Biocon,IN,healthcare-pharma,"biopharma,biosimilars,insulins,oncology",biocon.com,,,,nifty500,India's largest biopharma company; pioneer in biosimilar insulins and monoclonal antibodies; Biocon Biologics is listed 
zydus-lifesciences,Zydus Lifesciences,IN,healthcare-pharma,"pharma,generics,novel-drugs,vaccines",zyduslife.com,,,,nifty500,Ahmedabad-based Zydus Group flagship; developed India's first DNA COVID vaccine (ZyCoV-D); strong US generics pipeline.
mankind-pharma,Mankind Pharma,IN,healthcare-pharma,"pharma,branded-generics,consumer-health",mankindpharma.com,https://careers.mankindpharma.com/,,,nifty500,Fourth-largest Indian pharma by domestic sales; strong branded generics and OTC consumer health; listed 2023.
alkem-laboratories,Alkem Laboratories,IN,healthcare-pharma,"pharma,anti-infectives,cns,gi",alkemlab.com,,,,nifty500,"Mumbai-based; 4% IPM market share; 12,000+ employees; strong in acute and chronic branded generics."
glenmark-pharmaceuticals,Glenmark Pharmaceuticals,IN,healthcare-pharma,"pharma,dermatology,respiratory,oncology",glenmarkpharma.com,https://career.glenmarkpharma.com/,,,nifty500,Listed; strong dermatology and respiratory portfolio; Ichnos Sciences is its innovation arm; global generics exporter.
ipca-laboratories,IPCA Laboratories,IN,healthcare-pharma,"pharma,api,antimalarials,generics",ipca.com,https://ipca.com/careers-culture/,,,nifty500,Fully-integrated; 350+ formulations and 80+ APIs; strong in antimalarials and pain management; large exports base.
laurus-labs,Laurus Labs,IN,healthcare-pharma,"pharma,api,cdmo,arv",lauruslabs.com,,,,nifty500,Hyderabad-based; one of world's largest ARV API manufacturers; fast-growing CDMO and formulations segments.
piramal-pharma,Piramal Pharma,IN,healthcare-pharma,"pharma,cdmo,critical-care,consumer-health",piramalpharma.com,,,,bse500,"Piramal Group's listed pharma arm; leading CDMO (Piramal Pharma Solutions), critical care injectables and consumer healt"
abbott-india,Abbott India,IN,healthcare-pharma,"pharma,mnc,branded-generics,diagnostics",abbott.co.in,,,,bse500,"Listed Indian subsidiary of Abbott (US); 6%+ IPM market share; 14,000+ employees; strong branded generics and diagnostic"
apollo-hospitals-enterprise,Apollo Hospitals Enterprise,IN,healthcare-pharma,"hospitals,digital-health,pharmacy",apollohospitals.com,https://www.apollohospitals.com/corporate/corporate/careers/,,,nifty500,"India's largest hospital chain; 70+ hospitals, 70,000+ staff; also runs Apollo Health & Lifestyle and Apollo Pharmacy."
fortis-healthcare,Fortis Healthcare,IN,healthcare-pharma,"hospitals,diagnostics,clinical-research",fortishealthcare.com,https://www.fortishealthcare.com/careers-at-fortis,,,nifty500,Second-largest hospital chain by beds; 27+ hospitals; IHH Healthcare (Malaysia) is the promoter.
max-healthcare-institute,Max Healthcare Institute,IN,healthcare-pharma,"hospitals,oncology,pathology",maxhealthcare.in,,,,nifty500,Delhi-NCR focused hospital network; market cap exceeds Rs 1 lakh crore; operates Max@Home homecare and Max Labs patholog
narayana-health,Narayana Health,IN,healthcare-pharma,"hospitals,cardiac,affordable-care",narayanahealth.org,,,,bse500,Listed as Narayana Hrudayalaya; 22+ hospitals; known for high-quality cardiac care at affordable price points.
aster-dm-healthcare,Aster DM Healthcare,IN,healthcare-pharma,"hospitals,clinics,pharmacy",asterdmhealthcare.com,https://www.asterdmhealthcare.com/about-us/careers,,,bse500,"Listed; strong GCC and India presence; hospitals, clinics and pharmacies; 22,000+ employees."
tata-1mg,Tata 1mg,IN,healthcare-pharma,"healthtech,e-pharmacy,diagnostics,teleconsult",1mg.com,,,,startup,"Tata Group owned; India's leading consumer health platform; e-pharmacy, diagnostics booking and teleconsultation; also a"
pharmeasy,PharmEasy,IN,healthcare-pharma,"healthtech,e-pharmacy,diagnostics",pharmeasy.in,,,,startup,"Mumbai-based unicorn (API Holdings parent); $1.1B+ raised; integrates pharmacy delivery, diagnostics and teleconsult; op"
practo,Practo,IN,healthcare-pharma,"healthtech,teleconsult,clinic-management,saas",practo.com,,,,startup,"Bengaluru-based; connects patients to 100,000+ clinicians; doctor-booking, teleconsultation and practice management SaaS"
pristyn-care,Pristyn Care,IN,healthcare-pharma,"healthtech,elective-surgery,clinics",pristyncare.com,,,,startup,Gurugram-based unicorn ($1.4B valuation); tech-enabled elective surgery network; end-to-end patient journey from consult
portea-medical,Portea Medical,IN,healthcare-pharma,"healthtech,homecare,nursing,physiotherapy",portea.com,,,,startup,"Bengaluru-based; India's largest home healthcare provider; physiotherapy, nursing, ICU-at-home and chronic disease manag"
netmeds,Netmeds,IN,healthcare-pharma,"healthtech,e-pharmacy",netmeds.com,,,,startup,Chennai-based online pharmacy acquired by Reliance Retail (2020); connects customers to licensed pharmacies with doorste
reliance-retail-ventures-limited,Reliance Retail Ventures Limited,IN,retail-consumer,"retail,ecommerce,fmcg,fashion",ril.com,https://careers.ril.com/,,,nifty500,"India's largest retailer; operates JioMart, Smart Bazaar, Trends, Jiomart Digital, and premium beauty/fashion formats. H"
avenue-supermarts-limited-dmart,Avenue Supermarts Limited (DMart),IN,retail-consumer,"retail,grocery,supply-chain",avenuesupermartsltd.in,,,,nifty500,Operator of DMart hypermarket chain; 344+ stores across India; BSE/NSE listed. Conservative culture; strong ops/supply-c
trent-limited,Trent Limited,IN,retail-consumer,"fashion,retail",trentlimited.com,https://careers.trentlimited.com/,,,nifty500,"Tata Group fashion retailer; operates Westside, Zudio (mass market fashion), Star Bazaar. One of India's fastest-growing"
titan-company-limited,Titan Company Limited,IN,retail-consumer,"retail,jewellery,consumer-electronics,fashion",titancompany.in,,,,nifty500,"Tata Group lifestyle brand; owns Tanishq (jewellery), Titan Watches, Fastrack, Titan Eye+, CaratLane. Strong tech and pr"
aditya-birla-fashion-and-retail-limited-,Aditya Birla Fashion and Retail Limited (ABFRL),IN,retail-consumer,"fashion,retail,brand-management",abfrl.com,https://www.abfrl.com/careers/,,,nifty500,"India's first billion-dollar pure-play fashion company; brands include Pantaloons, Allen Solly, Van Heusen, Peter Englan"
shoppers-stop-limited,Shoppers Stop Limited,IN,retail-consumer,"retail,fashion,beauty",shoppersstop.com,,,,bse500,Premium department store chain; expanding beauty and premium lifestyle divisions; listed on BSE/NSE.
v-mart-retail-limited,V-Mart Retail Limited,IN,retail-consumer,"retail,value-fashion",vmart.in,,,,bse500,Value fashion and general merchandise retailer focused on Tier 2–4 cities across North and East India. BSE/NSE listed.
vedant-fashions-limited-manyavar,Vedant Fashions Limited (Manyavar),IN,retail-consumer,"fashion,retail,ethnic-wear",vedantfashions.com,,,,nifty500,"India's largest celebration-wear brand; operates Manyavar, Mohey, Twamev, Mebaz. Listed 2022; 600+ stores across India, "
kalyan-jewellers-india-limited,Kalyan Jewellers India Limited,IN,retail-consumer,"retail,jewellery",kalyanjewellers.net,https://careers.kalyanjewellers.company/,,,nifty500,One of India's largest jewellery retailers; 137+ showrooms across India and the Middle East. Listed on NSE/BSE.
hindustan-unilever-limited,Hindustan Unilever Limited,IN,retail-consumer,"fmcg,marketing,consumer-goods",hul.co.in,,,,nifty500,"India's largest FMCG company; brands include Dove, Surf Excel, Lifebuoy, Horlicks, Brooke Bond. Deep hiring in marketing"
itc-limited,ITC Limited,IN,retail-consumer,"fmcg,retail,agribusiness",itcportal.com,,,,nifty500,"Diversified conglomerate; FMCG brands include Sunfeast, Aashirvaad, Bingo!, Fiama, Vivel. Large consumer goods and retai"
godrej-consumer-products-limited,Godrej Consumer Products Limited,IN,retail-consumer,"fmcg,consumer-goods,marketing",godrejcp.com,,,,nifty500,"Home care and personal care FMCG; brands include Good Knight, Hit, Cinthol, Godrej Expert, Ezee. Operations across India"
marico-limited,Marico Limited,IN,retail-consumer,"fmcg,consumer-goods,marketing",marico.com,,,,nifty500,"Indian FMCG with global footprint; flagship brands Parachute, Saffola, Set Wet. Strong in rural distribution and D2C exp"
dabur-india-limited,Dabur India Limited,IN,retail-consumer,"fmcg,ayurveda,consumer-goods",dabur.com,,,,nifty500,"135+ year old Ayurvedic FMCG; Real juices, Vatika, Hajmola, Chyawanprash. Strong rural reach and international distribut"
tata-consumer-products-limited,Tata Consumer Products Limited,IN,retail-consumer,"fmcg,consumer-goods,food-beverage",tataconsumer.com,,,,nifty500,"Tata Group FMCG arm; Tata Salt, Tata Tea, Tetley, Starbucks India JV. Manages BigBasket (Tata Digital subsidiary)."
eternal-limited-blinkit,Eternal Limited (Blinkit),IN,retail-consumer,"quick-commerce,tech,product",blinkit.com,,,,nifty500,"Quick commerce leader (~46% market share); acquired by Zomato (now Eternal Ltd). Hiring heavily for tech, operations, an"
